field_sample,1_1,1_2,1_4,1_5,1_7,1_8,1_10,2_1,2_3,2_5,2_6,2_7,2_8,2_9,3_1,3_2,3_4,3_6,3_7,3_8,3_9,4_1,4_2,4_3,4_4,4_5,4_6,4_7,5_2,5_3,5_4,5_5,5_6,5_7,5_8,6_2,6_4,6_5,6_6,6_7,6_8,6_9,7_2,7_3,7_4,7_5,7_6,7_7,7_8,8_2,8_3,8_4,8_5,8_6,8_7,8_9,9_1,9_2,9_3,9_5,9_6,9_7,9_10,10_1,10_3,10_4,10_5,10_7,10_9,10_10,11_1,11_3,11_4,11_5,11_6,11_7,11_8,12_1,12_3,12_5,12_6,12_7,12_8,12_9,13_1,13_3,13_4,13_5,13_7,13_8,13_9,14_1,14_2,14_3,14_5,14_7,14_8,14_9,15_1,15_2,15_3,15_5,15_6,15_7,15_10,16_1,16_2,16_4,16_5,16_6,16_7,16_8,17_1,17_2,17_4,17_5,17_6,17_9,17_10,18_1,18_2,18_4,18_5,18_6,18_7,18_8,19_1,19_2,19_3,19_4,19_5,19_8,19_10,20_1,20_2,20_3,20_4,20_5,20_7,20_8,21_2,21_3,21_4,21_5,21_7,21_9,21_10,22_1,22_2,22_5,22_6,22_7,22_9,22_10,23_1,23_2,23_3,23_4,23_5,23_6,23_7,24_2,24_3,24_4,24_5,24_6,24_8,24_10,25_1,25_2,25_3,25_4,25_5,25_6,25_10
21_9,0.143664336,0.119351308,0.171789997,0.142783966,0.120298302,0.143235045,0.133421148,0.242438104,0.120852629,0.197741218,0.242622382,0.117754727,0.252266327,0.113286984,0.202459307,0.294615315,0.251635731,0.218911609,0.243159836,0.238659588,0.27872708,0.178225869,0.167625032,0.187096592,0.162350033,0.202946782,0.147156974,0.18960889,0.152572973,0.171622822,0.155716523,0.151804475,0.162176516,0.131478659,0.151980247,0.281778338,0.314529091,0.237829262,0.247367261,0.236263343,0.131759092,0.139074842,0.197446735,0.260713031,0.181362059,0.271441765,0.22296068,0.206200738,0.133923751,0.188814768,0.181295339,0.151860888,0.158787813,0.126356052,0.138897025,0.189879588,0.164784444,0.176959894,0.192289005,0.168148481,0.199726019,0.187461087,0.234604658,0.157328585,0.181837775,0.199515265,0.19491801,0.20203835,0.172092757,0.264564892,0.188896646,0.211773403,0.192474841,0.14480978,0.154435814,0.209504029,0.183330814,0.180686222,0.165062206,0.162255572,0.111019991,0.179766599,0.16649912,0.140159116,0.1244316,0.141380514,0.129542885,0.18452526,0.164442527,0.159292449,0.170818555,0.133977547,0.147065217,0.161579281,0.119503957,0.146067862,0.132742082,0.151502681,0.201025608,0.196427092,0.153353843,0.158922466,0.170577514,0.192618549,0.179603913,0.232749963,0.169453529,0.226119584,0.227453428,0.248687373,0.197224807,0.206290211,0.206653837,0.128859665,0.206363474,0.160018078,0.190616508,0.121173819,0.145182662,0.168562992,0.203710698,0.187395527,0.184891296,0.159636385,0.173149997,0.148667215,0.181923116,0.147355563,0.138792253,0.2079815,0.187928558,0.14997004,0.174273619,0.113310042,0.160712749,0.166359487,0.140317327,0.138796023,0.171479581,0.136157723,0.100996105,0.153490334,0.13058095,0.118467649,0.102926336,0,0.154430363,0.219040913,0.162968872,0.155032293,0.1954401,0.177773432,0.200705719,0.151112308,0.203052227,0.171220194,0.194395728,0.198884471,0.190583271,0.151829716,0.132890621,0.199656433,0.278320582,0.269446798,0.257230817,0.216893558,0.257067912,0.237536541,0.169221022,0.150805038,0.133203277,0.156638932,0.183885421,0.159552052,0.173146949
21_10,0.091765182,0.13791459,0.091930428,0.192479283,0.143704939,0.10038201,0.120838213,0.291907876,0.111358901,0.273092907,0.303531222,0.160052486,0.266624023,0.166109965,0.168279352,0.231873765,0.162088474,0.15365774200000001,0.142616696,0.171636641,0.18680927,0.088743796,0.104022435,0.123704725,0.137844614,0.142112307,0.092760011,0.10655006,0.121972632,0.128562775,0.130312196,0.125915302,0.153784441,0.13202659,0.124087531,0.33587269,0.347770078,0.236075674,0.269395189,0.248968424,0.177493874,0.233015284,0.193758278,0.248074418,0.238747259,0.268531555,0.198970028,0.269731057,0.219128605,0.101364401,0.081915901,0.162379795,0.093049381,0.129562369,0.129240579,0.09703777,0.106359982,0.085819229,0.070608685,0.084043842,0.097711753,0.133018568,0.14280245,0.091543856,0.082305956,0.0804497,0.140358006,0.107375208,0.077516852,0.1987076,0.118118228,0.098672304,0.123226339,0.0741172,0.146534929,0.109044811,0.120725633,0.177647445,0.157767409,0.156277269,0.115577801,0.253955263,0.147745699,0.135392652,0.105116199,0.158650634,0.143505658,0.109489379,0.203777882,0.124240919,0.087402367,0.15363770400000001,0.1229259,0.114703949,0.171126439,0.127171185,0.133364563,0.208684369,0.1124501,0.109060086,0.114281898,0.150932422,0.107123725,0.100982489,0.080442172,0.175042568,0.192083502,0.180560776,0.214207654,0.197945672,0.172370747,0.193225937,0.131216003,0.197255506,0.089487618,0.133662552,0.10496532,0.1774495,0.165286587,0.095288346,0.160116306,0.102296564,0.123342421,0.183714725,0.136125267,0.106265606,0.122389132,0.103825824,0.154706594,0.25667046,0.208996466,0.163811242,0.127120443,0.111787425,0.107739295,0.088108211,0.077468477,0.088172033,0.072578871,0.092422198,0.111695024,0.147976987,0.146987125,0.133605764,0.081248591,0.154430363,0,0.123989463,0.125483736,0.120064048,0.108878741,0.108478002,0.143783736,0.079543133,0.107115311,0.112323144,0.102975661,0.142673873,0.131196617,0.094860155,0.140482839,0.143577089,0.185799888,0.199758582,0.168984942,0.119283844,0.164318945,0.156616149,0.09004444,0.094034694,0.112746328,0.109454145,0.095900548,0.135954074,0.174356767
22_1,0.137180661,0.200730111,0.158048595,0.22381389,0.20347608,0.184539067,0.193489982,0.327331695,0.167586794,0.314736246,0.326491558,0.219152457,0.297727186,0.20817746,0.155543098,0.203802832,0.119132694,0.133134798,0.116328506,0.139901551,0.131433319,0.12667369,0.152186891,0.132608615,0.148358748,0.132754105,0.172414878,0.146510292,0.156645259,0.16770831,0.170569868,0.182344689,0.192418749,0.176241428,0.140403313,0.335559743,0.311809039,0.194379723,0.251798224,0.22455861,0.164599867,0.226713385,0.169191053,0.217822407,0.257721876,0.25702466,0.176496009,0.297004404,0.22666648,0.08351622,0.12982728,0.208804485,0.099766987,0.172907139,0.153321218,0.148421395,0.18227025,0.119733206,0.113198049,0.148324782,0.136997574,0.136578675,0.145381323,0.128182464,0.145722808,0.105582768,0.137362834,0.08680594,0.15331049,0.183594665,0.096696704,0.108065742,0.142209465,0.138948539,0.191983895,0.10376862,0.121811765,0.226909334,0.151619788,0.17607339,0.181631825,0.286649119,0.156745244,0.190838134,0.149723478,0.208273071,0.164914574,0.149498054,0.256470277,0.137461986,0.109052531,0.17128352,0.160507183,0.171307393,0.201977611,0.166867236,0.165086782,0.234036546,0.156178887,0.130978728,0.15926394,0.214418576,0.167147173,0.147174301,0.137115966,0.124251643,0.169624527,0.124992721,0.158355234,0.153766882,0.108648514,0.144102489,0.102224818,0.232779051,0.080996186,0.134123883,0.092600714,0.210669889,0.224348611,0.082036185,0.147362053,0.091069365,0.086837453,0.167909487,0.128378444,0.122633072,0.080577928,0.15073623,0.196299532,0.308727265,0.191225945,0.194084485,0.140551514,0.191859169,0.167287372,0.145085502,0.147704126,0.149890405,0.128343937,0.176262163,0.169417347,0.190368404,0.188814497,0.16959905,0.135866373,0.219040913,0.123989463,0,0.090820389,0.150352764,0.069586723,0.097352511,0.136886906,0.11277003,0.077947809,0.112986568,0.081932622,0.122953761,0.113792198,0.10816151,0.143026707,0.134570718,0.128301023,0.133854238,0.138794671,0.082232831,0.097352728,0.114305483,0.105953961,0.100698379,0.153296629,0.150489317,0.097161929,0.129506757,0.203177454
22_2,0.102916099,0.155804516,0.145048778,0.177481859,0.157150738,0.159238257,0.154735036,0.289347402,0.140872151,0.262677122,0.278994422,0.170878266,0.266299409,0.16703713,0.181045494,0.251344996,0.168901529,0.13980133,0.166160539,0.172883867,0.172045823,0.140855295,0.154249579,0.13492052,0.145538975,0.142665178,0.13984895,0.157149744,0.122715,0.159848024,0.150755484,0.15010349,0.160543373,0.138766416,0.11809187,0.316305146,0.293349143,0.189851435,0.243220005,0.221271661,0.128350135,0.197045819,0.187260873,0.238278174,0.212552195,0.255092179,0.2011433,0.251425403,0.189725716,0.105584027,0.144195208,0.175982353,0.087758579,0.132365266,0.116174372,0.140196972,0.17044322,0.114564293,0.143199848,0.1452786,0.137189334,0.162717966,0.182880823,0.13111579,0.164842009,0.13771312,0.147218619,0.122208215,0.170430324,0.223534636,0.080269751,0.124669441,0.160930694,0.139069507,0.166272022,0.127414397,0.117554075,0.199597913,0.112528517,0.12434085,0.150752532,0.233769124,0.11197272899999999,0.15741662,0.102304563,0.16620794,0.11332919,0.142748363,0.224111617,0.119455576,0.11092136,0.113500263,0.110883511,0.126070738,0.138866772,0.140304677,0.126920363,0.181868059,0.180092364,0.153214285,0.144046195,0.190930453,0.168628628,0.168238528,0.141508608,0.130720004,0.146489109,0.123760896,0.158488115,0.158360232,0.109502294,0.129897657,0.119678239,0.18102302,0.111160396,0.103960398,0.081594326,0.168715486,0.174864602,0.075616426,0.146824607,0.080283932,0.074378075,0.125390814,0.094852547,0.101683709,0.087717746,0.126958474,0.170133546,0.277608178,0.172516403,0.163624458,0.119326103,0.153503441,0.172346121,0.15545343,0.134326002,0.126214357,0.145774208,0.150849101,0.131361739,0.153997558,0.150202377,0.117123824,0.092077634,0.162968872,0.125483736,0.090820389,0,0.119123224,0.090607016,0.080065248,0.151180255,0.074614671,0.10200973,0.120336126,0.106122273,0.136920879,0.106809219,0.093615745,0.101735226,0.145734372,0.169464172,0.172222366,0.199096043,0.115658354,0.145490575,0.128575378,0.086818942,0.069180257,0.126011225,0.124670769,0.085191624,0.118294769,0.171072543
22_5,0.092481027,0.113704886,0.149945628,0.187365546,0.128975475,0.179921059,0.125547856,0.2804683,0.127035973,0.234857836,0.295964411,0.154081585,0.292961927,0.142498354,0.125781455,0.225680356,0.185212842,0.180267977,0.173004593,0.171834537,0.206154967,0.111419776,0.114206187,0.111639449,0.106650478,0.130614757,0.127751015,0.132171832,0.106841328,0.150494844,0.144747167,0.130512356,0.147660008,0.078633812,0.123048549,0.319055414,0.365207573,0.251954562,0.280703198,0.259749466,0.117916562,0.191273818,0.140969036,0.241502912,0.164370505,0.246268094,0.143619766,0.207121999,0.15068354,0.150630882,0.156192235,0.195701441,0.135043639,0.143395367,0.143646536,0.138377689,0.165601297,0.122713984,0.15987505,0.15041613,0.11777582,0.178706795,0.180416565,0.11119001,0.153435321,0.148505277,0.137463877,0.164854124,0.150547653,0.214559921,0.111310234,0.143051958,0.146577218,0.138359447,0.178878029,0.158661584,0.142543824,0.234429398,0.187651933,0.176424071,0.167521787,0.255577309,0.185671939,0.194439173,0.119375873,0.188321271,0.149823067,0.183883651,0.254870276,0.173630168,0.149172828,0.135548263,0.16694172,0.137021408,0.173868147,0.18401829,0.118514233,0.160811375,0.169950039,0.147611703,0.153893662,0.196102175,0.18209527,0.160981263,0.141488101,0.171459756,0.181338683,0.186112347,0.215157259,0.206784651,0.163707126,0.193345926,0.179637361,0.146094631,0.136335112,0.135205005,0.122011648,0.129363142,0.109626718,0.127900258,0.151804061,0.117097277,0.118975111,0.201826701,0.164363643,0.151038479,0.156748188,0.12229867,0.151929608,0.263563687,0.21118852,0.185814324,0.175003768,0.133074077,0.141701683,0.153068427,0.12008677,0.106145674,0.173350279,0.122622484,0.123568237,0.166071313,0.123739087,0.130697642,0.130209045,0.155032293,0.120064048,0.150352764,0.119123224,0,0.127214477,0.116199174,0.126930998,0.10283242,0.117955936,0.098127293,0.119761498,0.103717488,0.115540942,0.109944399,0.072290424,0.087898218,0.200485549,0.216755687,0.189867462,0.146949928,0.186622487,0.174191078,0.127415384,0.097880118,0.13418,0.096133243,0.112723809,0.124478618,0.140935885
22_6,0.109362489,0.1695595,0.142843165,0.208435476,0.176965721,0.170809357,0.160318722,0.295154509,0.146543032,0.280457805,0.307814699,0.189178335,0.275467812,0.181898137,0.141065307,0.194480262,0.122165388,0.127232253,0.104738208,0.123976354,0.149646154,0.115747602,0.119481623,0.099887162,0.123433821,0.112444014,0.159068284,0.137418774,0.13706248,0.156631074,0.171687875,0.170812463,0.182021061,0.14925416,0.132240162,0.300173555,0.331407251,0.19593777,0.248679468,0.210800854,0.143314476,0.203499423,0.162949374,0.209951105,0.234334959,0.23528234,0.159128752,0.275299972,0.198603995,0.117263227,0.130202919,0.198185249,0.109232456,0.151448596,0.142332406,0.142232863,0.169052693,0.131330984,0.123915692,0.130310249,0.105073127,0.126877625,0.132467902,0.114095919,0.1394742,0.10695840400000001,0.108602064,0.119060818,0.134811647,0.179235384,0.105594112,0.109247789,0.135581288,0.125708518,0.163493747,0.10421254,0.115779528,0.220074778,0.17466317,0.181694335,0.159943782,0.270817113,0.170555255,0.182672135,0.12709566,0.19278153,0.146255953,0.152036263,0.236749495,0.135909202,0.110136801,0.170523785,0.153681157,0.137121601,0.187476812,0.15221624,0.134079945,0.214837297,0.153957342,0.120814389,0.13890052,0.196382651,0.156204501,0.137945361,0.125134367,0.137007621,0.177274182,0.144290776,0.171994738,0.158154337,0.126525506,0.160027177,0.137924624,0.209022712,0.075352027,0.10210632,0.106246668,0.179570536,0.196480729,0.079296267,0.117483292,0.079562655,0.100438357,0.167167552,0.133311102,0.149003846,0.09800685,0.118146505,0.167309651,0.27851834,0.15247565,0.171674581,0.134305549,0.161421694,0.165513359,0.143671569,0.13220611,0.124246586,0.135414595,0.145047948,0.140896437,0.175933251,0.155977719,0.147000869,0.124934107,0.1954401,0.108878741,0.069586723,0.090607016,0.127214477,0,0.102930927,0.125975701,0.087599377,0.067539034,0.094004618,0.069868127,0.089276154,0.094235805,0.107548227,0.124443871,0.122617142,0.151838403,0.161310991,0.140754694,0.113125744,0.115211478,0.139684937,0.102089347,0.072463523,0.133749107,0.113134728,0.108470438,0.09487691,0.183838238
22_7,0.118435251,0.168604973,0.169066308,0.192364325,0.17151327,0.171873813,0.179236762,0.285998583,0.114600374,0.273426759,0.277285318,0.163306984,0.244385399,0.17224096,0.194716651,0.238903141,0.16600508,0.132310375,0.156076964,0.169406622,0.177101892,0.116355368,0.153137377,0.140002348,0.107966008,0.148147008,0.115414297,0.140548412,0.110771174,0.125897322,0.11734303,0.133835375,0.137505207,0.120315512,0.072547829,0.310830781,0.29137053,0.19749189,0.227636044,0.204152795,0.14339015,0.202216668,0.202242306,0.240561553,0.225524366,0.261130675,0.218140928,0.262938808,0.19884555,0.113935419,0.139269203,0.158749574,0.095022066,0.139886974,0.09539237,0.10737870099999999,0.151812611,0.096136002,0.126509231,0.14483558,0.125991767,0.164590934,0.164795022,0.088851429,0.146994371,0.124842104,0.13267605,0.120830384,0.159614378,0.216242045,0.111547549,0.104903511,0.138644653,0.143879949,0.170238347,0.116861764,0.091092632,0.174643488,0.146350901,0.151930485,0.164220242,0.241391112,0.132895421,0.12521443300000001,0.105995933,0.142121703,0.14637106,0.128613037,0.225082714,0.124904299,0.100764618,0.145174151,0.136342567,0.154419262,0.159292445,0.14938762,0.129912665,0.202122375,0.169617859,0.133792901,0.151312972,0.17062718,0.169286744,0.166267317,0.129399451,0.149735514,0.172110001,0.150747937,0.159341272,0.18149042,0.147836719,0.157307574,0.124462101,0.195360142,0.096797961,0.087131082,0.0736982,0.157252006,0.156560033,0.08181335,0.13975815,0.088068177,0.072849371,0.142158758,0.110407322,0.09580851,0.101385589,0.086438146,0.143603045,0.238874218,0.171291967,0.125928954,0.117964976,0.180872036,0.182084251,0.160498087,0.14049557,0.141946696,0.142330505,0.172410737,0.146339426,0.127668572,0.177319371,0.14560183300000001,0.113667062,0.177773432,0.108478002,0.097352511,0.080065248,0.116199174,0.102930927,0,0.100663287,0.078587324,0.109403654,0.118186723,0.099542651,0.153934913,0.128132829,0.061588588,0.120656832,0.165108005,0.176828654,0.178471801,0.193089429,0.119759069,0.148037877,0.142933389,0.089248722,0.08285938,0.098565956,0.104865975,0.047757098,0.083730112,0.153501081
22_9,0.154006974,0.191439809,0.194785226,0.238601614,0.199109425,0.207161098,0.208651033,0.312263819,0.129138269,0.29748376,0.315269087,0.187078149,0.287127805,0.201682041,0.149869612,0.176144097,0.133106604,0.148064975,0.127536745,0.120736267,0.159274942,0.116273004,0.166116084,0.150888902,0.091578772,0.10984349,0.138373849,0.144830279,0.125437351,0.137412084,0.13314414,0.14580311,0.150035549,0.128900408,0.103766745,0.315901747,0.344388913,0.203560047,0.271409957,0.19732849,0.14376696,0.200833723,0.162192494,0.196460483,0.235090312,0.219879839,0.159811641,0.290206386,0.190684354,0.16848931,0.175140094,0.195108546,0.157949527,0.174451252,0.117790598,0.152292631,0.188456756,0.14757747,0.175407525,0.169185182,0.128953991,0.15393504,0.139091414,0.115617346,0.173192441,0.160100086,0.12499265,0.176331436,0.18582068,0.183954709,0.163644413,0.145273641,0.109983418,0.170932318,0.199780588,0.148063602,0.110652674,0.22865547,0.213971503,0.218659023,0.202043964,0.267290295,0.20567249,0.17956688,0.16091291,0.159833576,0.172099544,0.192023765,0.255202165,0.194716228,0.166583651,0.213223405,0.204791412,0.198363338,0.215439646,0.198192815,0.144820951,0.238262407,0.195049749,0.169290218,0.15563609,0.200533354,0.207446628,0.189398112,0.160131378,0.145107631,0.218414726,0.149570959,0.145903817,0.168797824,0.154990949,0.177510634,0.188601288,0.225116544,0.132194335,0.144116558,0.128406831,0.170401496,0.179320057,0.13316545,0.116470459,0.152217724,0.120661911,0.201206035,0.19064354,0.153831704,0.157941592,0.116661241,0.169446543,0.254192183,0.196207869,0.166337765,0.194206991,0.208751278,0.211817706,0.188367981,0.185546163,0.185411025,0.186039703,0.202417638,0.183067754,0.154393946,0.204185326,0.194004228,0.164201768,0.200705719,0.143783736,0.136886906,0.151180255,0.126930998,0.125975701,0.100663287,0,0.120895636,0.118418729,0.104347085,0.106872371,0.117556574,0.104626482,0.097889957,0.138412046,0.159407254,0.158132858,0.157318043,0.130627741,0.152355422,0.153908909,0.191211714,0.155578654,0.134439045,0.135519102,0.129484649,0.109163243,0.090645953,0.155072858
22_10,0.076699843,0.123568395,0.124027849,0.174909695,0.134358293,0.133591013,0.127777425,0.279450471,0.113556634,0.257871828,0.285741466,0.152713867,0.255634757,0.149178766,0.167202915,0.230609248,0.159562527,0.137625668,0.152598287,0.159762909,0.183683463,0.096154179,0.126978547,0.115109427,0.1176225,0.127863556,0.111269496,0.122997982,0.103219923,0.125457533,0.131493,0.125073399,0.138969432,0.125346715,0.100365199,0.296617613,0.304989369,0.196866971,0.230949675,0.20674777,0.12936144,0.192420805,0.188998452,0.229933949,0.201095095,0.240595928,0.190974405,0.255875513,0.182510429,0.109103809,0.116752916,0.156651513,0.106806131,0.108129456,0.099096281,0.101209449,0.124058116,0.091754795,0.112279036,0.107166206,0.090742407,0.13974209,0.144618231,0.085803912,0.125073276,0.097646739,0.118958525,0.115551512,0.127883294,0.19587044,0.091598127,0.097451347,0.112898332,0.111583915,0.133986006,0.09552474,0.081774958,0.170360085,0.142821156,0.13943849,0.131489365,0.238924805,0.133025117,0.137623622,0.096989214,0.12928928,0.099609245,0.128533897,0.204999678,0.121550388,0.098235483,0.127090512,0.113840799,0.11200426,0.147285367,0.128322693,0.104873,0.191182355,0.14732729,0.129632921,0.099203986,0.1505213,0.144286919,0.144099638,0.106705831,0.150652818,0.158492036,0.157981118,0.167984791,0.175242041,0.14104538,0.156736195,0.131855251,0.180885304,0.094760294,0.101948793,0.084963497,0.135886811,0.158365074,0.075185766,0.120226559,0.091638739,0.086321232,0.149405906,0.133947201,0.10184189,0.102133769,0.092369694,0.136341063,0.249291289,0.160528267,0.135703153,0.127306161,0.131821923,0.153569937,0.137499491,0.109275139,0.106302825,0.124906119,0.120606542,0.112398876,0.144548867,0.143855683,0.133116375,0.07990539,0.151112308,0.079543133,0.11277003,0.074614671,0.10283242,0.087599377,0.078587324,0.120895636,0,0.091082321,0.09184145,0.093115637,0.12330663,0.104614697,0.066766912,0.099644461,0.139368307,0.180970647,0.189829819,0.173615353,0.122425048,0.160072032,0.14455381,0.088516189,0.068040939,0.092596372,0.092694066,0.081429356,0.09045877,0.159454481
23_1,0.108566929,0.17183027,0.1314347,0.212086278,0.175882013,0.179450322,0.165123186,0.31835067,0.155498607,0.295842593,0.315832117,0.206290574,0.303080951,0.196272324,0.13530978,0.192484029,0.113964271,0.129216755,0.10188186,0.128390677,0.139890213,0.110518412,0.130310844,0.107674039,0.13648535,0.116034755,0.155366213,0.122941606,0.138189263,0.164064197,0.168289591,0.16975806,0.182898101,0.147622175,0.139404891,0.32522775,0.352115545,0.217581852,0.275977389,0.242539919,0.146861736,0.224404975,0.153291575,0.212227339,0.24600299,0.240293271,0.146241128,0.293847627,0.194477305,0.111313977,0.137813238,0.222706721,0.113941629,0.159995641,0.155143119,0.144084722,0.181580689,0.130700618,0.116855397,0.137135822,0.114208185,0.138959887,0.146482795,0.128874723,0.142244043,0.104099254,0.135816844,0.114652132,0.142111071,0.182456555,0.108382932,0.115110839,0.139620314,0.133326308,0.179483541,0.106889096,0.133297788,0.234528585,0.173557355,0.179933712,0.170505663,0.285682199,0.176202677,0.200450173,0.128970876,0.197987049,0.150445799,0.155308968,0.25291788,0.152278111,0.111037778,0.170461387,0.158925553,0.144976863,0.189800932,0.166370164,0.134820238,0.228101673,0.15338268,0.126100808,0.145999104,0.214815824,0.169106491,0.13736288,0.131642229,0.130528483,0.184359546,0.136427634,0.176337598,0.149319821,0.119721824,0.149188224,0.138011392,0.222166471,0.072572729,0.135128989,0.109365884,0.197465131,0.210054226,0.092339261,0.143054214,0.09507056,0.10485997,0.183503323,0.149099611,0.146097344,0.106675865,0.142951645,0.192378983,0.31122916,0.187531922,0.198666522,0.15283184,0.165902479,0.152291021,0.126430253,0.123048112,0.125962194,0.130745725,0.146549013,0.155765068,0.177657911,0.167827798,0.152880876,0.127565384,0.203052227,0.107115311,0.077947809,0.10200973,0.117955936,0.067539034,0.109403654,0.118418729,0.091082321,0,0.088458047,0.07765505,0.094402792,0.088476701,0.107492659,0.125331395,0.104770103,0.136941331,0.150191314,0.127076265,0.099522607,0.117677383,0.124136623,0.107698714,0.10343139,0.161329587,0.132268324,0.108738691,0.135448232,0.19295476
