phylum,class,order,family,genus,primary_lifestyle,secondary_lifestyle,growth_form_template
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Zakatoshia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Zebrospora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Zelandiocoela,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Zelodactylaria,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Zelopelta,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Zelosatchmopsis,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Zetesimomyces,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Zevadia,lichen_parasite,fungal_decomposer,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Zilingia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Zinzipegasa,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Zopheromyces,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Zunura,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Zyxiphora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Taeniolina,lichen_parasite,fungal_decomposer,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Talpapellis,lichen_parasite,fungal_decomposer,filamentous_mycelium
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tandonea,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tarsodisporus,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tectacervulus,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Telioclipeum,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Temerariomyces,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Teratosperma,lichen_parasite,fungal_decomposer,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Termitaria,litter_saprotroph,,filamentous_mycelium
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tetrabrachium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tetrabrunneospora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tetranacriella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tetranacrium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tetraposporium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Textotheca,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Thaptospora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Thirumalacharia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tholomyces,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Thoracella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Thrinacospora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Thyriostromella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Thyrostromella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Thyrsidiella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Thyrsidina,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tiarosporellivora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Ticogloea,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Ticosynnema,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Titaea,unspecified_saprotroph,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Titaeopsis,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Titaeospora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tomenticola,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tompetchia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Toxosporiella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Toxosporiopsis,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Toxosporium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tremellidium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tretendophragmia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tretocephala,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tretolylea,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tretospeira,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tretovularia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tribolospora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Trichobolbus,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Trichodiscula,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Trichodochium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Trichomatoclava,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Trichomatomyces,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Trichomatosphaera,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Trichopeltulum,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Trichoseptoria,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Trichosporodochium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Trichotheca,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tricladiella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tricladiopsis,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tricladiospora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tricornispora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Trifurcospora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Trigonosporium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tripoconidium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Triposporina,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Triramulispora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Triscelosporium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Trisulcosporium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Troposporium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Troposporopsis,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tryblidiopycnis,plant_pathogen,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tryssglobulus,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tuberculispora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tunicago,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Turgidosculum,algal_parasite,,filamentous_mycelium
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Turturconchata,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Tympanosporium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Uberispora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Ubrizsya,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Ulocoryphus,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Umbellidion,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Uniseta,wood_saprotroph,,filamentous_mycelium
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Urohendersonia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Urohendersoniella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Uvarispora,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Vagnia,lichen_parasite,fungal_decomposer,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Waihonghopes,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Vanbeverwijkia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Vanderystiella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Vanterpoolia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Wardinella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Vasudevella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Websteromyces,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Velloziomyces,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Velutipila,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Ventrographium,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Venustocephala,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Venustosynnema,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Veracruzomyces,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Veramycella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Veramyces,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Verdipulvinus,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Veronaella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Veronidia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Verrucariella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Verrucaster,lichen_parasite,fungal_decomposer,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Verrucophragmia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Verticicladus,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Vesicladiella,unspecified_saprotroph,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Vesiculohyphomyces,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Weufia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Virgariella,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Viridiannula,lichen_parasite,fungal_decomposer,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Vittalia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Wolkia,,,
Ascomycota,Ascomycota class incertae sedis,Ascomycota order incertae sedis,Ascomycota family incertae sedis,Vouauxiella,lichen_parasite,fungal_decomposer,
