otu_num,phylum,class,order,family,genus,species,primary_lifestyle
otu_2804,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Neoascochyta,Neoascochyta_europaea,plant_pathogen
otu_2805,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,Betamyces_americae-meridionalis,pollen_saprotroph
otu_2806,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Coniothyrium,Coniothyrium_multiporum,plant_pathogen
otu_2807,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis_rosea,litter_saprotroph
otu_2808,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Halomycetaceae,Paranamyces,unidentified,pollen_saprotroph
otu_2809,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2810,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Lyomyces,Lyomyces_mascarensis,wood_saprotroph
otu_2811,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Kochiomyces,NA,pollen_saprotroph
otu_2812,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_brunneosericeum,soil_saprotroph
otu_2813,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,unidentified,arbuscular_mycorrhizal
otu_2814,NA,NA,NA,NA,NA,NA,NA
otu_2815,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria_etheridgei,plant_pathogen
otu_2816,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA
otu_2817,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe_squamata,ectomycorrhizal
otu_2818,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_2819,Basidiomycota,Cystobasidiomycetes,NA,NA,NA,NA,NA
otu_2820,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA,NA
otu_2821,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus,Coprinus_phaeopunctatus,dung_saprotroph
otu_2822,Ascomycota,Lecanoromycetes,Ostropales,Stictidaceae,Eriospora,unidentified,NA
otu_2823,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,NA,litter_saprotroph
otu_2824,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_2825,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe_enderlei,soil_saprotroph
otu_2826,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA
otu_2827,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA,NA
otu_2828,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,unidentified,soil_saprotroph
otu_2829,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Papiliotrema,Papiliotrema_aurea,NA
otu_2830,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2831,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Ophioceras,Ophioceras_aquaticum,NA
otu_2832,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_strossmayeri,soil_saprotroph
otu_2833,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified,arbuscular_mycorrhizal
otu_2834,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Hypomyces,NA,mycoparasite
otu_2835,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_2836,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,Cirrenalia,NA,wood_saprotroph
otu_2837,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2838,NA,NA,NA,NA,NA,NA,NA
otu_2839,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified,NA
otu_2840,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,unidentified,animal_parasite
otu_2841,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,unidentified,unidentified,NA
otu_2842,NA,NA,NA,NA,NA,NA,NA
otu_2843,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Hirsutella,Hirsutella_vermicola,animal_parasite
otu_2844,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2845,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,NA,NA,NA
otu_2846,Basidiomycota,Agaricomycetes,Agaricales,Mycenastraceae,Mycenastrum,Mycenastrum_corium,NA
otu_2847,NA,NA,NA,NA,NA,NA,NA
otu_2848,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_2849,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_2850,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA
otu_2851,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,NA
otu_2852,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,NA,NA,NA
otu_2853,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,soil_saprotroph
otu_2854,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,unidentified,NA
otu_2855,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_2856,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA,NA
otu_2857,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_2858,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA,unspecified_saprotroph
otu_2859,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,NA
otu_2860,Ascomycota,Dothideomycetes,Acrospermales,Acrospermales_fam_Incertae_sedis,Leptodiscella,NA,NA
otu_2861,NA,NA,NA,NA,NA,NA,NA
otu_2862,NA,NA,NA,NA,NA,NA,NA
otu_2863,NA,NA,NA,NA,NA,NA,NA
otu_2864,NA,NA,NA,NA,NA,NA,NA
otu_2865,NA,NA,NA,NA,NA,NA,NA
otu_2866,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,Udeniozyma,unidentified,NA
otu_2867,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium,unidentified,algal_parasite
otu_2868,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_arrhizus,soil_saprotroph
otu_2869,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Nigrosabulum,Nigrosabulum_globosum,dung_saprotroph
otu_2870,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA,NA
otu_2871,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified,NA
otu_2872,Ascomycota,Sordariomycetes,Branch06,unidentified,unidentified,unidentified,NA
otu_2873,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2874,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_2875,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,unidentified,unspecified_saprotroph
otu_2876,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2877,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2878,NA,NA,NA,NA,NA,NA,NA
otu_2879,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Eleutherascus,Eleutherascus_lectardii,soil_saprotroph
otu_2880,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,NA,NA,NA
otu_2881,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_2882,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA,NA
otu_2883,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,unidentified,litter_saprotroph
otu_2884,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_2885,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Melanopsichium,Melanopsichium_pennsylvanicum,plant_pathogen
otu_2886,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA
otu_2887,NA,NA,NA,NA,NA,NA,NA
otu_2888,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,unidentified,NA
otu_2889,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_2890,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Acidea,Acidea_extrema,NA
otu_2891,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,unidentified,litter_saprotroph
otu_2892,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon_fuligineum,NA
otu_2893,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Chalara,NA,NA
otu_2894,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,NA,soil_saprotroph
otu_2895,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Circinotrichum,Circinotrichum_maculiforme,NA
otu_2896,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,soil_saprotroph
otu_2897,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_2898,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS11,unidentified,unidentified,unidentified,NA
otu_2899,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Chlorociboria,unidentified,NA
otu_2900,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_2901,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,NA,NA,NA
otu_2902,NA,NA,NA,NA,NA,NA,NA
otu_2903,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,NA
otu_2904,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeopoacea,unidentified,litter_saprotroph
otu_2905,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Westerdykella,NA,dung_saprotroph
otu_2906,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified,arbuscular_mycorrhizal
otu_2907,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_2908,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium,unidentified,algal_parasite
otu_2909,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza_fimeti,soil_saprotroph
otu_2910,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Udeniomyces,NA,unspecified_saprotroph
otu_2911,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Microcera,NA,animal_parasite
otu_2912,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2913,NA,NA,NA,NA,NA,NA,NA
otu_2914,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,NA,plant_pathogen
otu_2915,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA,NA
otu_2916,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,NA
otu_2917,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_2918,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA
otu_2919,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Cephaliophora,unidentified,soil_saprotroph
otu_2920,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_roseus,mycoparasite
otu_2921,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,Cirrenalia,Cirrenalia_iberica,wood_saprotroph
otu_2922,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2923,NA,NA,NA,NA,NA,NA,NA
otu_2924,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_2925,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Myxotrichum,Myxotrichum_setosum,NA
otu_2926,Ascomycota,Sordariomycetes,Branch06,unidentified,unidentified,unidentified,NA
otu_2927,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Chaetosphaeronema,unidentified,plant_pathogen
otu_2928,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA,NA
otu_2929,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Geopora,NA,ectomycorrhizal
otu_2930,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_2931,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,Steccherinum,NA,wood_saprotroph
otu_2932,NA,NA,NA,NA,NA,NA,NA
otu_2933,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,unidentified,mycoparasite
otu_2934,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,unidentified,unidentified,NA
otu_2935,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,unidentified,unidentified,NA
otu_2936,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,unidentified,mycoparasite
otu_2937,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2938,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_rugosobispora,soil_saprotroph
otu_2939,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,Tomentella_badia,ectomycorrhizal
otu_2940,NA,NA,NA,NA,NA,NA,NA
otu_2941,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Nigrograna,unidentified,NA
otu_2942,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,Ganoderma_resinaceum,NA
otu_2943,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA
otu_2944,NA,NA,NA,NA,NA,NA,NA
otu_2945,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,unidentified,pollen_saprotroph
otu_2946,Ascomycota,Dothideomycetes,Acrospermales,Acrospermales_fam_Incertae_sedis,Leptodiscella,Leptodiscella_africana,NA
otu_2947,Ascomycota,Dothideomycetes,Dothideomycetes_ord_Incertae_sedis,Dothideomycetes_fam_Incertae_sedis,Peltaster,Peltaster_fructicola,NA
otu_2948,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Chaetosphaeronema,unidentified,plant_pathogen
otu_2949,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_2950,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,unidentified,animal_parasite
otu_2951,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,NA,NA,NA
otu_2952,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,NA
otu_2953,NA,NA,NA,NA,NA,NA,NA
otu_2954,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA,unspecified_saprotroph
otu_2955,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Chlamydocillium,Chlamydocillium_cyanophilum,NA
otu_2956,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,NA,soil_saprotroph
otu_2957,NA,NA,NA,NA,NA,NA,NA
otu_2958,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella,Sporormiella_intermedia,litter_saprotroph
otu_2959,Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,Coccomyces,Coccomyces_australis,litter_saprotroph
otu_2960,Ascomycota,Dothideomycetes,Pleosporales,Thyridariaceae,Roussoella,Roussoella_elaeicola,NA
otu_2961,NA,NA,NA,NA,NA,NA,NA
otu_2962,NA,NA,NA,NA,NA,NA,NA
otu_2963,Ascomycota,Sordariomycetes,Hypocreales,Niessliaceae,Niesslia,Niesslia_indica,litter_saprotroph
otu_2964,NA,NA,NA,NA,NA,NA,NA
otu_2965,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_cystojenkinii,soil_saprotroph
otu_2966,NA,NA,NA,NA,NA,NA,NA
otu_2967,NA,NA,NA,NA,NA,NA,NA
otu_2968,NA,NA,NA,NA,NA,NA,NA
otu_2969,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_2970,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,arbuscular_mycorrhizal
otu_2971,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_2972,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_2973,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Juncaceicola,NA,litter_saprotroph
otu_2974,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_2975,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_2976,NA,NA,NA,NA,NA,NA,NA
otu_2977,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,Typhula_micans,plant_pathogen
otu_2978,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Hodophilus,Hodophilus_smithii,soil_saprotroph
otu_2979,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Physcia,Physcia_millegrana,lichenized
otu_2980,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2981,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Endoconidiophora,NA,plant_pathogen
otu_2982,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,NA
otu_2983,Glomeromycota,Archaeosporomycetes,Archaeosporales,unidentified,unidentified,Archaeosporales_sp,NA
otu_2984,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,unidentified,pollen_saprotroph
otu_2985,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,Slooffia,Slooffia_cresolica,NA
otu_2986,Ascomycota,Dothideomycetes,Mytilinidiales,Mytilinidiaceae,unidentified,unidentified,NA
otu_2987,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,Dactylella_arnaudii,wood_saprotroph
otu_2988,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA
otu_2989,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Hyalodendriella,Hyalodendriella_betulae,NA
otu_2990,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Helicoma,Helicoma_isiola,wood_saprotroph
otu_2991,NA,NA,NA,NA,NA,NA,NA
otu_2992,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,Basidiobolaceae,Basidiobolus,Basidiobolus_ranarum,unspecified_saprotroph
otu_2993,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon_erastii,wood_saprotroph
otu_2994,NA,NA,NA,NA,NA,NA,NA
otu_2995,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,unspecified_saprotroph
otu_2996,NA,NA,NA,NA,NA,NA,NA
otu_2997,NA,NA,NA,NA,NA,NA,NA
otu_2998,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,NA,NA,NA
otu_2999,NA,NA,NA,NA,NA,NA,NA
otu_3000,Ascomycota,NA,NA,NA,NA,NA,NA
otu_3001,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_chlamydocopiosa,plant_pathogen
otu_3002,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS07,unidentified,unidentified,unidentified,NA
otu_3003,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Veronaeopsis,Veronaeopsis_simplex,litter_saprotroph
otu_3004,NA,NA,NA,NA,NA,NA,NA
otu_3005,NA,NA,NA,NA,NA,NA,NA
otu_3006,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA
otu_3007,NA,NA,NA,NA,NA,NA,NA
otu_3008,NA,NA,NA,NA,NA,NA,NA
otu_3009,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Terramycetaceae,Boothiomyces,unidentified,pollen_saprotroph
otu_3010,Ascomycota,Dothideomycetes,Capnodiales,Capnodiales_fam_Incertae_sedis,Diatractium,unidentified,NA
otu_3011,Ascomycota,NA,NA,NA,NA,NA,NA
otu_3012,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,Saitozyma_flava,soil_saprotroph
otu_3013,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,unidentified,unidentified,NA
otu_3014,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA,NA
otu_3015,Ascomycota,NA,NA,NA,NA,NA,NA
otu_3016,Ascomycota,NA,NA,NA,NA,NA,NA
otu_3017,NA,NA,NA,NA,NA,NA,NA
otu_3018,Basidiomycota,Microbotryomycetes,Leucosporidiales,unidentified,unidentified,unidentified,NA
otu_3019,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA,NA
otu_3020,NA,NA,NA,NA,NA,NA,NA
otu_3021,NA,NA,NA,NA,NA,NA,NA
otu_3022,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,NA,NA
otu_3023,NA,NA,NA,NA,NA,NA,NA
otu_3024,Ascomycota,NA,NA,NA,NA,NA,NA
otu_3025,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,soil_saprotroph
otu_3026,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,NA,soil_saprotroph
otu_3027,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_3028,Ascomycota,Dothideomycetes,Capnodiales,Capnodiaceae,unidentified,unidentified,NA
otu_3029,Basidiomycota,Tremellomycetes,Tremellales,unidentified,unidentified,unidentified,NA
otu_3030,Anthophyta,Monocotyledonae,Poales,Poaceae,NA,NA,NA
otu_3031,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_3032,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Heterospora,NA,plant_pathogen
otu_3033,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Myriodontium,Myriodontium_keratinophilum,soil_saprotroph
otu_3034,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Arthrocladium,NA,soil_saprotroph
otu_3035,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Strumella,Strumella_coryneoidea,plant_pathogen
otu_3036,NA,NA,NA,NA,NA,NA,NA
otu_3037,Ascomycota,NA,NA,NA,NA,NA,NA
otu_3038,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,unidentified,unidentified,NA
otu_3039,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA
otu_3040,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis_pratorum,NA
otu_3041,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,NA,NA
otu_3042,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA
otu_3043,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA
otu_3044,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,NA,mycoparasite
otu_3045,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Fibulochlamys,Fibulochlamys_chilensis,wood_saprotroph
otu_3046,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,NA,soil_saprotroph
otu_3047,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,unidentified,unidentified,NA
otu_3048,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_longistriatum,soil_saprotroph
otu_3049,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_3050,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,soil_saprotroph
otu_3051,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,NA,litter_saprotroph
otu_3052,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,unidentified,arbuscular_mycorrhizal
otu_3053,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_moniliae,animal_parasite
otu_3054,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,unidentified,pollen_saprotroph
otu_3055,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_3056,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Amaurodon,Amaurodon_mustialaensis,litter_saprotroph
otu_3057,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Kochiomyces,NA,pollen_saprotroph
otu_3058,NA,NA,NA,NA,NA,NA,NA
otu_3059,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,NA,arbuscular_mycorrhizal
otu_3060,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_3061,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Haptocillium,Haptocillium_sinense,animal_parasite
otu_3062,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA
otu_3063,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Papiliotrema,NA,NA
otu_3064,NA,NA,NA,NA,NA,NA,NA
otu_3065,Basidiomycota,Exobasidiomycetes,Entylomatales,Entylomataceae,Entyloma,NA,plant_pathogen
otu_3066,Ascomycota,Eurotiomycetes,Onygenales,Ascosphaeraceae,Ascosphaera,Ascosphaera_solina,animal_parasite
otu_3067,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon_hastifer,wood_saprotroph
otu_3068,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,NA,NA,NA
otu_3069,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium_hasegawianum,mycoparasite
otu_3070,Basidiomycota,NA,NA,NA,NA,NA,NA
otu_3071,NA,NA,NA,NA,NA,NA,NA
otu_3072,NA,NA,NA,NA,NA,NA,NA
otu_3073,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA,NA
otu_3074,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,NA,NA,NA
otu_3075,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus,Rhodosporidiobolus_poonsookiae,unspecified_saprotroph
otu_3076,NA,NA,NA,NA,NA,NA,NA
otu_3077,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,soil_saprotroph
otu_3078,Basidiomycota,Tremellomycetes,unidentified,unidentified,unidentified,unidentified,NA
otu_3079,Ascomycota,NA,NA,NA,NA,NA,NA
otu_3080,NA,NA,NA,NA,NA,NA,NA
otu_3081,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus_hongoi,litter_saprotroph
otu_3082,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,Udeniozyma,unidentified,NA
otu_3083,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetales_fam_Incertae_sedis,Trichaptum,Trichaptum_biforme,NA
