otu_num,otu_ID,phylum,class,order,family,genus,species,primary_lifestyle
otu_1570,047aeee4d79298697f5897cfd8fdc8dd,NA,NA,NA,NA,NA,NA,NA
otu_1571,73fabf3c39872b4a7a8abe73dd2e50ba,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA
otu_1572,7372448bb811de7236de124cf2bfb6af,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus_menthae,litter_saprotroph
otu_1573,4f41f6cd57bec218424a720835adda56,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_simplex,soil_saprotroph
otu_1574,f698af6737f0d13733912f25f9b6263e,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_viscosum,arbuscular_mycorrhizal
otu_1575,af5700c531b0bea3f2f2878f61e82b89,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Kamienskia,NA,arbuscular_mycorrhizal
otu_1576,bbdc2a28485fa3cc3017315cb75562bd,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Agrocybe,Agrocybe_elatella,NA
otu_1577,6a983b6997cdf64ffd83549fcaedf33a,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1578,e39dc5eaa242f4d59e5e4191f10c58e7,NA,NA,NA,NA,NA,NA,NA
otu_1579,89e2d39659c5547409deeaf6e195f37a,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1580,4e72b660139af5da5a0e817abfed988c,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_1581,c1a1a4747adc6ca27b7ee604ce0cb696,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,NA
otu_1582,a2b71eac069a9b5cbb4bd6f4a30a5d1e,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Stenocarpella,NA,plant_pathogen
otu_1583,c4fb13a94d68283baa951898fc0cd090,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1584,a4b4242460151354cf6d369232f0d577,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1585,a01ac2dbd3f26a06d20466c654daffd6,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA,NA
otu_1586,7edf7e16700f8313c9fead7e85cb48d4,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_capitata,soil_saprotroph
otu_1587,1c8c9b82adb8e4053bfc8dd1d06c4296,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,NA,NA,NA
otu_1588,4dbfc8b13f2f261f874fb30b8c14140d,NA,NA,NA,NA,NA,NA,NA
otu_1589,6e808c96d0566e171c29057456b7bfc1,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA
otu_1590,b1fffdc22383c608a3cba4b327dfc89a,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,NA,soil_saprotroph
otu_1591,50fc167b21a82ff69d32bfeaf985f08c,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,unidentified,unidentified,NA
otu_1592,0c8c8d9613d307abba0e665996200e83,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_1593,cb562a1414493cc58651a587f59012ff,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Cadophora,Cadophora_gregata,NA
otu_1594,dba6bd76c528a21d112126ef9bae1031,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_1595,c8c72f2647493a1b501f4f6dda6012c9,Basidiomycota,Tremellomycetes,Tremellales,Cuniculitremaceae,Kockovaella,NA,epiphyte
otu_1596,48bd4bb27be895b4398945253746008d,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Arrhenia,NA,NA
otu_1597,e3a72128c4d88c2167ba066655fca75c,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,NA,litter_saprotroph
otu_1598,dcee8dabc550ec00ac526400d92ce335,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1599,eaa0d3da9b41f87d3711ef5f25c2067f,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,NA,NA,NA
otu_1600,c3b8dbd238fe5307693cc1677d701657,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,NA
otu_1601,15792151f55ab838fb1e30defe06c7a2,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,NA
otu_1602,7466952a444f8c4e67336f99bc31cfa6,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA,unspecified_saprotroph
otu_1603,7bfb423538a763132df665fe3968d40d,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,NA,NA,NA
otu_1604,8683a1f5b3b06e4bf6fa035d50b7545c,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA,unspecified_saprotroph
otu_1605,bb0fa588b48009a1ee640d7dae15be20,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,unidentified,arbuscular_mycorrhizal
otu_1606,bced0d923f66104ae7e1173b479d8d10,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,Lecanicillium_fungicola,animal_parasite
otu_1607,3ca88fdff2abea2ac0f27739d97345cc,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,NA
otu_1608,bd244f95bc2cefc822735fdb524cdf73,NA,NA,NA,NA,NA,NA,NA
otu_1609,59b97245125d4c8f3a1021d0b0179a78,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1610,6ea9e03aef42d126ece44109384a3e57,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Kochiomyces,NA,pollen_saprotroph
otu_1611,e6cf17b5d2e667447dd3c7918b3949c2,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA
otu_1612,c7feb0e0b073c21a0ec3019010f74df7,Basidiomycota,Agaricomycetes,Agaricomycetes_ord_Incertae_sedis,Agaricomycetes_fam_Incertae_sedis,Akenomyces,Akenomyces_costatus,NA
otu_1613,ae4952ea6a92c7c856138a0ea75e8f84,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,unidentified,NA
otu_1614,c9cbefd77a662455f949afb8951877db,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1615,2cdf88c93ff162ecc1006030850a3b3d,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,unidentified,unidentified,NA
otu_1616,4718a16a263f973aeea2e4f19147ed15,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Clathrosphaerina,Clathrosphaerina_zalewskii,litter_saprotroph
otu_1617,e24ff9a003aeaf6b9bd00c94a302a9bd,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,NA,dung_saprotroph
otu_1618,c07716cd0f9110232cb1ecc78ceb0c56,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1619,51efbe41478532d74157ed7c46d73d21,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1620,968f571cf8d662bc803a5e23905f9b81,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1621,307cfc4fb55b49cec853ed86bd128260,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1622,9df4429df1de15c23c041384e10761d3,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,unidentified,litter_saprotroph
otu_1623,05b967d0ce1c0beb70904ebdcbe7cbc9,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metapochonia,NA,animal_parasite
otu_1624,d779e375dab033e2a432926433263619,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiales_fam_Incertae_sedis,Sakaguchia,NA,NA
otu_1625,95f19e0fc0ddfe9323978bc214aa9615,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_alcalophila,animal_parasite
otu_1626,45764b33cb4e92cc8d320dcf66caa151,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1627,7f1d2c09827d33bc4ee4f38da204c2ae,NA,NA,NA,NA,NA,NA,NA
otu_1628,19de61aa3d26b9c649500e11d05573f9,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Acrostalagmus,Acrostalagmus_luteoalbus,foliar_endophyte
otu_1629,85a84d961bd08b4c67cff019fc9e9637,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Dichotomopilus,NA,unspecified_saprotroph
otu_1630,6a0740dcccbea0162f15d985d4160fe4,NA,NA,NA,NA,NA,NA,NA
otu_1631,3c0d122df7cc86325624fa4afc0d0ab7,Basidiomycota,Tremellomycetes,Cystofilobasidiales,NA,NA,NA,NA
otu_1632,f9d48e83f14ebb175ed575e14e55c523,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,NA,arbuscular_mycorrhizal
otu_1633,f179caa969e23170f0f3cf4a8a421bb8,NA,NA,NA,NA,NA,NA,NA
otu_1634,8d8f6a96049d6be12bdabb288e28446f,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_sericeum,soil_saprotroph
otu_1635,54b5443be436758bdec1bc2d7ddc69db,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1636,4cb4742e91c63fc7736c9965b4b8f5b2,NA,NA,NA,NA,NA,NA,NA
otu_1637,5d67f99e28550ff70d6f8addb2f61dda,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,Dioszegia_changbaiensis,litter_saprotroph
otu_1638,735a5475df31755d497d26bb3d8c1306,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces,Powellomyces_hirtus,pollen_saprotroph
otu_1639,95b05a2172930c41da0d08288bdfe656,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA
otu_1640,6da315368e51722644a307149a2973f2,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA
otu_1641,994f3d34359c9f8c6c7dd2b32243b90a,NA,NA,NA,NA,NA,NA,NA
otu_1642,5f61c97b110153d18b1394ae0054c711,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,NA,litter_saprotroph
otu_1643,8577caa4caf2d2dc42d21f37e798e172,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae,arbuscular_mycorrhizal
otu_1644,b786f68e14f90a808b1a85ea88b6a0a3,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1645,5a866453d5f9e6fdaabb9694e108f45d,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria_falcata,soil_saprotroph
otu_1646,b9cd6efd3b130b4b70ea42b4d7c8b513,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,Dominikia_bernensis,arbuscular_mycorrhizal
otu_1647,a237107fd42d11e1d48fc020c43283ed,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_1648,dda091e122a5e55adb5ff45c7866f810,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,unidentified,soil_saprotroph
otu_1649,fa2ea8572944342f5e1defb5687008f9,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,NA,NA
otu_1650,45115ebdb27e1f92ea1ae0feaa85e3c9,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_1651,2740549faa8ab0d981f0ce0689e80afd,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Valsonectria,Valsonectria_pulchella,wood_saprotroph
otu_1652,8fb571adc69e01be736631f815bff861,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1653,c944083b85b40217c335185b26d8c552,Mucoromycota,Umbelopsidomycetes,Umbelopsidales,Umbelopsidaceae,Umbelopsis,NA,soil_saprotroph
otu_1654,a2382512ce7b186f36b618f1f386e065,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,NA,NA,NA
otu_1655,839047ddf4ce17c4f83efe4b4056de4e,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apodus,unidentified,dung_saprotroph
otu_1656,534fa532639b0377a917e2574e17bd21,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,NA,NA,NA
otu_1657,07a6465030583b21695b1263b3081dd8,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1658,98451763b4ca1ecc1e2a76377c0d7b83,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_torrentis,wood_saprotroph
otu_1659,f2ce9639dcfd64f16bd357565caa5709,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA
otu_1660,c934ba4d22f352c15e51c8c6a8c14ba2,Basidiomycota,NA,NA,NA,NA,NA,NA
otu_1661,3bfb320d1451d7ecfafdf56f66c40f3f,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,NA,NA,NA
otu_1662,b6e161b918848ff221727a682a67481f,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA,plant_pathogen
otu_1663,4b6b50485b1a024e7fde594f1d4a37f6,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe_mesospora,soil_saprotroph
otu_1664,cddc45b37fbdc078df47de898d9b3a86,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA
otu_1665,a311c299f883d3a547a360e2de614dc4,NA,NA,NA,NA,NA,NA,NA
otu_1666,8a3ebc11d6674b0c802eaf2741c69048,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,NA,NA
otu_1667,dc9e5783b21506196768be04d80a729c,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA
otu_1668,9c22938c3dfaaf33307755850a38e896,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,Parasola_lilatincta,soil_saprotroph
otu_1669,b24cc711c7dba779bebae1d767ee42ae,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Cylindrocarpon,unidentified,plant_pathogen
otu_1670,3aa1c1cd3f97d8e77a27bf545dcd7953,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Acephala,unidentified,NA
otu_1671,3e0212024c432c4508fdad3506256fc7,NA,NA,NA,NA,NA,NA,NA
otu_1672,372e1c7013988fd6cd3a337457c7d297,NA,NA,NA,NA,NA,NA,NA
otu_1673,96a44eeecfd6ed4ba6759f400e20ac88,Ascomycota,Leotiomycetes,Phacidiales,Phacidiaceae,Gremmenia,Gremmenia_infestans,NA
otu_1674,6432a2c423ea5a449eb5d7efd89b969d,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,unidentified,plant_pathogen
otu_1675,eaf891db24f37694a3e34835bf02ed8a,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium,Tolypocladium_inegoense,animal_parasite
otu_1676,9749b6bab105451a1646977c3f353d80,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,NA,NA,NA
otu_1677,29316dce770942de1177a8217be653ef,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Dendroclathra,Dendroclathra_caeruleofusca,NA
otu_1678,09e120a591e57962439868bb7154c547,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA,NA
otu_1679,2e6fe48c7d24637a8ba90219e2fd09c7,NA,NA,NA,NA,NA,NA,NA
otu_1680,382d27e7e5c40bb82675cc468b63beb6,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1681,3735e43c10f2caf4cc96beac45687258,NA,NA,NA,NA,NA,NA,NA
otu_1682,e40a4f5138e27ded8e6c24a33b435f31,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1683,c5136c59b81f864740efe628132022b2,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_1684,39b3ed4d2d3c33d2719c0ee37a6511d6,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_xenobia,soil_saprotroph
otu_1685,fbc732f780960d804101310e1ec6fbbc,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1686,73b2ca01e8b232b15c567acfe9c87ece,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1687,b0ab9ecd3735a1a80eb1a9b3c03bedb2,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,unidentified,NA
otu_1688,f8bf73d5b5ab2c5c9f53617a72f005bd,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Dinemasporium,NA,litter_saprotroph
otu_1689,82f3ecc0c73953282899ad5806f3570d,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Samsoniella,Samsoniella_hepiali,animal_parasite
otu_1690,d734a7d90fc887c14dab7da297c6f955,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,unidentified,unidentified,NA
otu_1691,e5d3108c97aae0831e832cffcdd47db1,Basidiomycota,Pucciniomycetes,Platygloeales,NA,NA,NA,NA
otu_1692,bfa54aba28e24e0ddf784bdbbdd90c60,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA,NA
otu_1693,cb17b06bb683bea46f80b132863da3e1,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1694,e09fad8a593cc4c7c51a4bffc932010d,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA,NA
otu_1695,463832f23d70843c453e0a222b0c4a1b,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_hypsicladia,soil_saprotroph
otu_1696,d1254901a9fea78d2e14d7d4c3abfe2e,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_1697,00ead8fbf513ec61c4d1d5f1ece48572,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA,NA
otu_1698,8c026deb3d7227bdd61c779b6d4e6a33,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1699,fd23dd9dc60920e217a8db464140a288,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Penicillifer,Penicillifer_diparietisporus,wood_saprotroph
otu_1700,6c7411a3d3051ffedaa862a55b889459,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,NA,NA,NA
otu_1701,b8ff4116deb322a3571b7ccfb65b8510,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Flagelloscypha,Flagelloscypha_minutissima,NA
otu_1702,458d26922fa58c9a8a1a55deaaa6fe2b,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_1703,884d050b8e318a81570a094fbd7ef64e,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,NA
otu_1704,c8affe49eb2dd207aeec1c06712ac863,Basidiomycota,Agaricomycetes,Agaricomycetes_ord_Incertae_sedis,Agaricomycetes_fam_Incertae_sedis,Akenomyces,Akenomyces_costatus,NA
otu_1705,ce1a052a3554c0131b8c07c91e5e6781,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,unidentified,arbuscular_mycorrhizal
otu_1706,fe00b9754156abe356f0bf56e6d2144f,NA,NA,NA,NA,NA,NA,NA
otu_1707,68107352ce2fb239a24dbfc5341cc0ec,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,NA
otu_1708,70ed32a75eb01adbf439efb295eabff0,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Mycena,Mycena_rebaudengoi,NA
otu_1709,5f6015e2aafe0c1f18c1e4b081b49f74,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,NA,NA
otu_1710,e4902eb05c8b4db168092326d8850ffd,NA,NA,NA,NA,NA,NA,NA
otu_1711,170f0791394c33f4bf04e9c6f4a13900,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Paecilomyces,Paecilomyces_penicillatus,NA
otu_1712,a01362654bc071c01904899834095042,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe_rickeniana,soil_saprotroph
otu_1713,c351488fb2af525eacf7280825092710,NA,NA,NA,NA,NA,NA,NA
otu_1714,c25534b10dbbeba46106565c2b09b0c9,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,NA,unspecified_saprotroph
otu_1715,fe66a0332d1c1f683ffc49d840157312,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1716,77d0ac4f110ced2c033406ef04382095,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Volutella,NA,plant_pathogen
otu_1717,f9d4b771dbe421a6f99df8b7895efa71,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Lyomyces,unidentified,wood_saprotroph
otu_1718,efa1db80fb2f6e27b875ac92c6aaddee,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1719,18084f4d4e1e516f12361625c02aa13e,NA,NA,NA,NA,NA,NA,NA
otu_1720,19c06587a8ee81ed9ea52033c52bec79,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Neoascochyta,Neoascochyta_paspali,plant_pathogen
otu_1721,1108a7e618029ba6da47ef503ffe6c29,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1722,43784a49154b137be05394aebed8d93d,Ascomycota,Dothideomycetes,Microthyriales,unidentified,unidentified,unidentified,NA
otu_1723,72a180282b32e4de0682bf36252a482c,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,unidentified,litter_saprotroph
otu_1724,fea4cf4f08d66ea160e7b63a525f0c45,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Pseudophialophora,NA,root_endophyte
otu_1725,69c5727eca8c838b4d31a091f9c96602,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1726,7e2227007247fcd11132089bed03255f,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Hyphodontia,Hyphodontia_arguta,wood_saprotroph
otu_1727,bf9834f5a98b4ebc78513d9e96a37e0b,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1728,e5e40d38bf95999314afc6971772fbeb,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA,NA
otu_1729,78d1e0d727d07558c26687ccf6149edf,Haplosporidia,Haplosporidia_cls_Incertae_sedis,Haplosporidia_ord_Incertae_sedis,Plasmodiophoridae,NA,NA,NA
otu_1730,2aa7c23962e579c7cb1e01f87836f5f6,NA,NA,NA,NA,NA,NA,NA
otu_1731,bc78f681230a0ede8dcc29067a145add,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1732,a8ec6a8659dfe638ac1d40d97a9558cf,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Acericola,Acericola_italica,wood_saprotroph
otu_1733,a0b49d9c603ac3ef6399d01c530c3c42,NA,NA,NA,NA,NA,NA,NA
otu_1734,d6e866e2f80f6eebbdc72874a371aa66,NA,NA,NA,NA,NA,NA,NA
otu_1735,ef152a268f186ee005bb5dadbf16d08e,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA
otu_1736,08777d17a82eacc3a94a10efa8913bc9,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_rutilum,NA
otu_1737,900ddfa2d9aa808889ce31c66dc7b6b5,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA
otu_1738,78fe912b1594fd7c74e310f87fad3ddf,NA,NA,NA,NA,NA,NA,NA
otu_1739,4846a8cb85668e1424924266420ac962,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Agrocybe,Agrocybe_pediades,NA
otu_1740,86ec33d88fdfab061d588184a7ccfd8d,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1741,1d44cb3ef210d326e9ec3354a98f9dab,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1742,80e28dbbdee343a0bccbba2d3aa3b1a1,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1743,9fe00257dc90700c65b9329a60537290,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,NA
otu_1744,bfcf9e57bf6023d2bbd8c560d8021164,NA,NA,NA,NA,NA,NA,NA
otu_1745,6ed474c297f0bc5323cba3e508c447f5,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,NA
otu_1746,a19e7bc491f3c916b0609989e87c920c,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Limonomyces,Limonomyces_roseipellis,plant_pathogen
otu_1747,394df4ae9ae377dd894518c4e469fc90,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1748,1b5ff5e9a7282c58ac565daef626c23c,NA,NA,NA,NA,NA,NA,NA
otu_1749,16bc544bf19e4ad991a685a08359cbd1,NA,NA,NA,NA,NA,NA,NA
otu_1750,3c0b23f9fd9da75d098ba53d3ab81cb2,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,NA,NA,NA
otu_1751,281e1484eefc180585abdfe40fe074b7,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,Mrakia_frigida,unspecified_saprotroph
otu_1752,94c33ba01c1aacc6019d4aaec889eec3,NA,NA,NA,NA,NA,NA,NA
otu_1753,b46cc3b9f6ec48d4d98f4ec0b572b998,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus_thomsonii,litter_saprotroph
otu_1754,dfcc421a26a779cbbb9ff59a20cdafa4,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_polygonia,soil_saprotroph
otu_1755,9ca1da32958723d14aa721ba39ad247c,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
